adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,genre_ids
False,/iwgl8zlrrfvfWp9k9Paj8lvFEvS.jpg,,,,,807,,,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Somerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",21.2679,/191nKfP0ehp3uIvWqgPbFmI4lv9.jpg,,,1995-09-22,,,,,,Se7en,False,8.379,22775,"[80, 9648, 53]"
False,/gtuXARxjGdfsGFqEwggBB8zUJza.jpg,,,,,1589891,,,es,La hora de los valientes,"A psychoanalyst on community service aids an agent shattered by infidelity; together, they will confront danger and discover second chances.",21.3557,/qKKG22O5pFxqglG0oMjWTjQWCNl.jpg,,,2025-12-18,,,,,,A Time for Bravery,False,7.5,84,"[35, 28]"
False,/gILte6Zd7m1YneIr6MVhh30S9pr.jpg,,,,,769,,,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",21.4692,/9OkCLM73MIU2CrKZbqiT8Ln1wY2.jpg,,,1990-09-12,,,,,,GoodFellas,False,8.452,14112,"[18, 80]"
False,/7lmBufEG7P7Y1HClYK3gCxYrkgS.jpg,,,,,10138,,,en,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",19.5041,/6WBeq4fCfn7AN0o21W9qNcRF2l9.jpg,,,2010-04-28,,,,,,Iron Man 2,False,6.851,22156,"[12, 28, 878]"
False,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,,,,,372058,,,ja,君の名は。,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",21.9181,/q719jXXEzOoYaps6babgKnONONX.jpg,,,2016-08-26,,,,,,Your Name.,False,8.479,12356,"[16, 10749, 18]"
False,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,,,,,240,,,en,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",21.165,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,,,1974-12-20,,,,,,The Godfather Part II,False,8.572,13697,"[18, 80]"
False,/yOFqBpJ0PEkBdQqalDEaeOiaKbz.jpg,,,,,1267319,,,ko,사마귀,"The secret society of contract killers falls into chaos, unleashing a new breed of assassins. With old rules in ruins, who dares claim the shadows?",20.8569,/x6WLRwwddFKattMseWL3m7Geskd.jpg,,,2025-09-25,,,,,,Mantis,False,6.267,150,"[28, 80, 53]"
False,/8mnXR9rey5uQ08rZAvzojKWbDQS.jpg,,,,,324857,,,en,Spider-Man: Into the Spider-Verse,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension.",21.0481,/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg,,,2018-12-06,,,,,,Spider-Man: Into the Spider-Verse,False,8.393,16963,"[16, 28, 12, 878]"
False,/uM5i623wwNfoGD97iwwQWQ7GlZL.jpg,,,,,1032892,,,en,In the Blink of an Eye,"Three storylines, spanning thousands of years, intersect and reflect on hope, connection, and the circle of life.",20.3419,/4vWqIdoBavo1htxmxlScDniOS9C.jpg,,,2026-01-26,,,,,,In the Blink of an Eye,False,5.1,74,"[878, 18]"
False,/vuUDwAi9UgLyNN9xZLtKTaLQWnl.jpg,,,,,639988,,,ko,어쩔수가없다,"Breadwinner Man-su, who has worked diligently at a company for 25 years, is suddenly laid off. In charge of his family's living, Man-su struggles to be re-employed, but soon learns that there are tons of competitors with similar qualifications out there. Increasingly pressured, Man-su eventually makes up his mind to eliminate his competitors to secure his position. His everyday life slowly begins to crumble, and despite being riddled with guilt and fear, Man-su doesn't stop fighting to protect his family.",21.7603,/sBpxTGLzKnvPSVtL5yQYpSxvKEb.jpg,,,2025-09-24,,,,,,No Other Choice,False,7.565,828,"[35, 80, 53]"
False,/k8NQUrnUtX20bCreOKyEv9J7U3S.jpg,,,,,1258151,,,ru,Кракен,"A Russian missile submarine disappears without trace during a secret mission in the Greenland Sea. A vessel is deployed to search for it, captained by the brother of the missing submarine’s commander. The search crew is tasked with locating the submarine and preventing a top-secret weapon from falling into enemy hands. Meanwhile, a geological research operation at the North Pole awakens the Kraken, a giant deep-water monster with an incredible ability to camouflage and an uncanny intelligence. As the search party narrows in on the missing submarine, they will encounter the legendary creature of the deep.",21.2257,/c97Xlokfn4M6ZOQmt7OfXfLDwd5.jpg,,,2025-04-17,,,,,,Kraken,False,6.283,46,"[878, 12, 18]"
False,/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,,,,,424,,,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,23.7852,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,,,1993-12-15,,,,,,Schindler's List,False,8.567,17219,"[18, 36, 10752]"
False,/bIUaCtWaRgd78SnoHJDI8TNf7Sd.jpg,,,,,181808,,,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",20.8516,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,,,2017-12-13,,,,,,Star Wars: The Last Jedi,False,6.757,16156,"[12, 28, 878]"
False,/7IGKrY1f1KfwMipx9wZC4NRgIdF.jpg,,,,,216015,,,en,Fifty Shades of Grey,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",20.0837,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg,,,2015-02-11,,,,,,Fifty Shades of Grey,False,5.871,12291,"[18, 10749, 53]"
False,/dqmeFUrf6Hs2ejcGGGfv69vtbbR.jpg,,,,,226674,,,fr,L'Adolescente,"In the summer of 1939, 13-year-old Marie goes with her parents to visit her grandparents in a small town near Avignon. Marie discovers her femininity and falls for a young Jewish doctor, but he prefers Eva, Marie's mother.",20.6998,/v7yCEzF9BCF82lbp42X5ZLjIieo.jpg,,,1979-01-24,,,,,,The Adolescent,False,4.3,12,[18]
False,/wruyEC5rwOROfQd4nkKWXc27t0o.jpg,,,,,303193,,,ko,먹이사슬,"In-hee, a skin care specialist and Nam-hyeok met in high school and got married early. Nam-hyeok has inferiority complex from not being getting able to get a job and is tired of the same old life. Feeling a sense of shame, Nam-hyeok goes into a cafe one day and pretends to be the section head of a major company. He visits the place everyday to be comforted by the female owner Joo-yeon. Bong-goo Joo-yeon's little brother who doesn't have a real job and lives off the pocket money she gives him for running her errands. He watches Mi-ae's eating channel and falls for her. Graduate school teaching assistant Ji-hoon maintains a sexual partner relationship with Mi-ae, but she is serious about him. Meanwhile, Ji-hoon follows Mi-ae to the skin care specialist and meets In-hee then falls for her right away...",15.7577,/iMnuE3BLAnfg4Nx5XqX8UicKXg4.jpg,,,2014-09-17,,,,,,Food Chain,False,5.7,3,"[18, 10749]"
False,/tPpYGm2mVecue7Bk3gNVoSPA5qn.jpg,,,,,315635,,,en,Spider-Man: Homecoming,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",20.682,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,,,2017-07-05,,,,,,Spider-Man: Homecoming,False,7.329,22938,"[28, 12, 878]"
False,/zFpaNGxW0FzRFKBOyCFVeYlCdI9.jpg,,,,,1429605,,,en,F Valentine's Day,"Gina hates her Valentine's Day birthday and travels to Greece to prevent her boyfriend's proposal. With help from vacationers Johnny and his sister Mickey, she schemes to delay it – while questioning her relationship.",20.9193,/8zPExowfpfZOTpS1W4J7G27lH4H.jpg,,,2026-02-12,,,,,,F Valentine's Day,False,6.3,57,"[10749, 35]"
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,,,,,361743,,,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",21.0294,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,,,2022-05-21,,,,,,Top Gun: Maverick,False,8.154,10671,"[28, 18]"
False,/gDyTWJIeoZcFJgV4DZ8fIJXxp5Y.jpg,,,,,1631485,,,es,Parque Lezama,"A former communist militant and a ""live and let live"" man form an unlikely friendship on a park bench, sharing their life stories with humor and heart.",17.7391,/b09A92ZuTH5RRIdIeM16kXIgl8M.jpg,,,2026-02-19,,,,,,Strangers in the Park,False,6.219,16,"[35, 18]"
False,/jhfJZ82qzcMV4Kr7G0uczdU4n2v.jpg,,,,,1629382,,,fr,Banlieusards 3,"Grieving and facing the consequences of their crimes, the Traoré brothers get one last chance to forge a new path.",19.3228,/vl50ruzFWxrbK4zFz0ySjC3TdyK.jpg,,,2026-03-04,,,,,,Street Flow 3,False,5.338,37,[18]
False,/1s1r4OOdnU8VX2inALVTA2q94uY.jpg,,,,,1321179,,,ko,왕과 사는 남자,"In a remote mountain village of 15th-century Joseon, humble headman Heung-do hears a rumor that any village hosting an exiled nobleman will be blessed with abundance and fortune. Hoping to bring prosperity to his impoverished community, he eagerly submits a petition to host one—unaware that his guest is none other than the fallen monarch, deposed boy-king Danjong.",20.2526,/3CnVA1jAA64Q3qNVAW8DekCu19b.jpg,,,2026-02-04,,,,,,The King's Warden,False,7.5,6,"[36, 18]"
False,/xmnqFHhGNYHf5JFy4GSfiIEG0ly.jpg,,,,,1429738,,,th,ตี๋ใหญ่ ฤกษ์ดาวโจร,"In 1980s Bangkok, a wily thief stages a series of daring heists, baffling the authorities and the public — until one cop sets out to take him down.",18.7824,/ig00LBM2rv4fmCJOPATyRWOJnlL.jpg,,,2025-11-12,,,,,,Tee Yai: Born to Be Bad,False,5.3,45,"[80, 28, 18]"
False,/vh7np635kDIcfO6x2Y9ElgLJsuI.jpg,,,,,4232,,,en,Scream,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",22.0818,/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg,,,1996-12-20,,,,,,Scream,False,7.427,7774,"[80, 27, 9648]"
False,/twsxsfao6ZOVvT8LfudH603MMi6.jpg,,,,,519182,,,en,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",21.2484,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,,,2024-06-20,,,,,,Despicable Me 4,False,6.988,3107,"[10751, 35, 16, 878, 28]"
False,/gwohbraLtlTW7F9EAyxOckSBwf3.jpg,,,,,1241983,,,en,Train Dreams,A logger leads a life of quiet grace as he experiences love and loss during an era of monumental change in early 20th-century America.,19.1924,/wfzYOVdafdbD1d3SxNqiBtV2Yhx.jpg,,,2025-11-05,,,,,,Train Dreams,False,7.33,855,[18]
False,/9xfDWXAUbFXQK585JvByT5pEAhe.jpg,,,,,569094,,,en,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse's very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",20.9797,/8Vt6mWEReuy4Of61Lnj5Xj704m8.jpg,,,2023-05-31,,,,,,Spider-Man: Across the Spider-Verse,False,8.333,8351,"[16, 28, 12, 878]"
False,/qDyFe7gMnom72qfUEYzWrgwB4ss.jpg,,,,,62201,,,hi,शहँशाह,"Inspector Srivastav is framed by a wily and cunning gangster, J.K., and unable to prove his innocence, hangs himself, leaving behind his wife, and son, Vijay. Years later, Vijay has grown up and has joined the police force as an Inspector. Unlike his dad, he is corrupt and does accept bribes to turn a nelson's eye to crime. The City Police are assigned the task of apprehending a customed man called ""Shahenshah"", who operates at night and targets, tries and kills gangsters in a ""Judge and Executioner ""style. No one knows the real identity of Shahenshah, as he is feared by the police department, and respected by the poor and middle-class.",20.558,/2ZUpj73MzEh2YwVzJNVUqBSu2LZ.jpg,,,1988-01-29,,,,,,Shahenshah,False,6.3,25,[28]
False,/5arE7ysejlE2byGyakuUrR5TmUt.jpg,,,,,1205225,,,en,Gates of Flesh,"A group of friends attempt to escape the city after an outbreak of demon-possessions. The friends seek shelter in an abandoned church, but their plans for escape are ruined when one of them becomes possessed.",20.7526,/cOiuCeECSRqzpwuY6wYKQzvPcXm.jpg,,,2025-04-08,,,,,,Gates of Flesh,False,5.889,36,"[27, 53, 28]"
False,/oJRlYxfG10h4sxk2A7fpeOZnaFi.jpg,,,,,9276,,,en,The Faculty,"When some very creepy things start happening around school, the kids at Herrington High make the chilling discovery that confirms their worst suspicions: their teachers really are from another planet!",17.5734,/5XetJwmAiDC0EtH23NIXaqFn3Wl.jpg,,,1998-12-25,,,,,,The Faculty,False,6.562,2194,"[27, 878]"
False,,,,,,1643729,,,pa,Ishqa'n De Lekhe,"Starring the sensational Gurnam Bhullar alongside the stunning Isha Malviya, this Punjabi cinema is crafted for every soul that has ever loved deeply. Directed by the talented Manvir Brar, Ishqa'n De Lekhe is set to redefine Punjabi romance on the big screen.",20.3844,/g3EpAFlNGqkYxkw8cHOANzi8u1.jpg,,,2026-03-06,,,,,,Ishqa'n De Lekhe,False,0.0,0,"[18, 10749, 10402]"
False,/qov44ZZA1vVqwdsc0nz8eWxWIo3.jpg,,,,,711651,,,en,Beginner's Luck,"Holly Dorfer is a grifter. Her life has been a series of let downs. She finally believes she's hit the big time with her new young, rich and handsome husband. But it turns out he was a bigger con than she. When he comes to an untimely death, Holly is left with nothing but half a lottery ticket. The other half of the ticket is in the hands of Eric Beck; he just doesn't know he has it. And it's a winning ticket. It's up to to Holly to convince the unemployed Eric to take her on a road trip where she plans to relieve him of his half of the ticket and collect the winnings. All appears to be going to plan until she falls in love with the unemployed novelist.",21.3922,/b8dFvPTTJZRTheSkLL8orrdvpPr.jpg,,,2021-09-10,,,,,,Beginner's Luck,False,0.0,0,[10749]
False,/dW3IpffBoiO2JlT3XOt7si1bM2n.jpg,,,,,158939,,,en,Something About Amelia,Counseling helps family deal with the discovery that their child was sexually abused by the closest relative.,12.9519,/3rFQYt86OYljyeNUQHpVgKVr2rd.jpg,,,1984-01-09,,,,,,Something About Amelia,False,5.5,15,"[18, 10770]"
False,/1pmXyN3sKeYoUhu5VBZiDU4BX21.jpg,,,,,1184918,,,en,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",20.3513,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,,,2024-09-12,,,,,,The Wild Robot,False,8.309,5814,"[16, 878, 10751, 12]"
False,/k6tdiMTO39RQj3dhfspuzprfoe0.jpg,,,,,941109,,,en,Play Dirty,"Expert thief Parker gets a shot at a major heist, but to pull it off he and his team must outsmart a South American dictator, the New York mob, and the world's richest man.",18.909,/ovZ0zq0NwRghtWI1oLaM0lWuoEw.jpg,,,2025-09-30,,,,,,Play Dirty,False,6.586,581,"[80, 28, 53]"
False,/3Rfvhy1Nl6sSGJwyjb0QiZzZYlB.jpg,,,,,862,,,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",20.7244,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,,,1995-11-22,,,,,,Toy Story,False,7.971,19647,"[10751, 35, 16, 12]"
False,/cmpiLnDIdxQNFZLZZFRj1rSo7fW.jpg,,,,,1633264,,,en,Louis Theroux: Inside the Manosphere,"With rare access and no holds barred, the acclaimed documentarian investigates a growing ultra-masculine network and its controversial influencers.",16.3103,/ouOvRvsgF37yEx3D6ZLWyuxZFjE.jpg,,,2026-03-10,,,,,,Louis Theroux: Inside the Manosphere,False,0.0,0,[99]
False,/p5ozvmdgsmbWe0H8Xk7Rc8SCwAB.jpg,,,,,1022789,,,en,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",20.5919,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,,,2024-06-11,,,,,,Inside Out 2,False,7.548,6524,"[16, 12, 35, 10751]"
False,,,,,,556073,,,en,Monkey King Looks West,"This colorful production contrasts the rich heritage of Chinese opera with the day-to-day realities of its emigréperformers in New York's Chinatown. It depicts the efforts of three classically-trained opera artists to keep alive their revered art form for the generation of young Chinese-Americans who would otherwise not be exposed to their tradition.In the time-worn pattern of immigrant life, they spend their days grinding out a living. In their spare time each performs and teaches Chinese opera. Scenes from the classic work Monkey King Looks West stand as a metaphor for cultural survival.",21.0477,/jIaHaEVFjMEfzJa4XJFAeciruYW.jpg,,,1992-07-10,,,,,,Monkey King Looks West,False,0.0,0,[99]
False,,,,,,88651,,,en,Number One Fan,A movie star is being stalked by a one-night stand.,21.1936,/vpvsO8Tb5Upb0znWG9eFzmN5q92.jpg,,,1995-09-26,,,,,,Number One Fan,False,2.333,6,[53]
False,/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,,,,,672,,,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",19.2848,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,,,2002-11-13,,,,,,Harry Potter and the Chamber of Secrets,False,7.704,23340,"[12, 14]"
False,/CpLAfXgSNeNRRbRzPrTuzKmIHO.jpg,,,,,350,,,en,The Devil Wears Prada,"A young woman from the Midwest gets more than she bargained for when she moves to New York to become a writer and ends up as the assistant to the tyrannical, larger-than-life editor-in-chief of a major fashion magazine.",20.0615,/8912AsVuS7Sj915apArUFbv6F9L.jpg,,,2006-06-29,,,,,,The Devil Wears Prada,False,7.387,12834,"[18, 35]"
False,/kM2l7BoPrlP7hx6bSKrp6MHZ1Aa.jpg,,,,,1489187,,,ru,Сводишь с ума,"Alisa moves into a spacious apartment in St. Petersburg, where the mirror starts to malfunction, showing the young lodger a parallel reality of the same apartment. Only it is not Alisa who lives in this parallel reality, but the party animal Ivan. Will the young people be able to recognize true love and will they be able to unite their worlds in order to meet in reality and simply touch each other?",17.8447,/uk20xvDxx36RAOnYCy86yiUGFP8.jpg,,,2025-10-09,,,,,,You Drive Me Crazy,False,8.2,8,"[35, 10749, 14]"
False,/qPcc08Rn3NP6HxVUanzSelWQPxx.jpg,,,,,118490,,,en,Jedda,"An aboriginal girl is brought up by a white family that adopts her. As a young woman, she is mysteriously drawn to go ""Walkabout"" as people of her tribe have for hundreds of years.",16.819,/m1xSsjePy9Px6fNbeF2VAnLwvOA.jpg,,,1955-05-05,,,,,,Jedda,False,5.9,9,"[12, 18]"
False,/1yktYsxkmUtUFTUnCAUaqG6FEiz.jpg,,,,,541671,,,en,Ballerina,"Taking place during the events of John Wick: Chapter 3 – Parabellum, Eve Macarro begins her training in the assassin traditions of the Ruska Roma.",19.8686,/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,,,2025-06-04,,,,,,Ballerina,False,7.249,2409,"[28, 53, 80]"
False,/askFH4GSk2u9z3ZE5ypdKIMeqLJ.jpg,,,,,335984,,,en,Blade Runner 2049,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",19.8178,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,,,2017-10-04,,,,,,Blade Runner 2049,False,7.59,14887,"[878, 18]"
False,/thx9LkOKp0CycupZ484SvM3CwGH.jpg,,,,,93462,,,en,Who's the Caboose?,"A documentary team gets a grant to do a film on a rare fatal disease that is attacking homeless people. However, they quickly find the film too depressing. Ducking into a nightclub, they discover a young Manhattan comedienne and decide instead to follow her as she makes the circuit of auditions in L.A. as she tries to get a TV pilot. Unfortunately, she has failed to tell her boyfriend of this move. He decides he will trail her out west. There, the boyfriend runs into an old friend who has already made a break on a TV pilot. Seizing the opportunity, the actress turns her attentions to the established actor. However, the actress goes nowhere in auditions, but her ex-boyfriend is suddenly noticed and becomes the next hot prospect.",19.6413,/k9Gy2pK3ypDyM9FWR9fAON4TVD2.jpg,,,1997-04-10,,,,,,Who's the Caboose?,False,4.5,9,"[35, 10749, 18]"
False,/vMxOmgmBGegjVObjlb8ugsjGgkD.jpg,,,,,1252037,,,de,Der Tiger,"A German Tiger tank crew is sent on a dangerous mission to rescue the missing officer Paul von Hardenburg from a top-secret bunker behind enemy lines. As they make their way through the lethal no-man's land, they must confront not only the enemy, but also their own fears and inner demons. Fueled by the Wehrmacht's methamphetamine, their mission increasingly becomes a journey into the heart of darkness.",19.5509,/65Jr1JAgWlu9em8zHhAfrNJJQBt.jpg,,,2025-09-18,,,,,,The Tank,False,7.09,373,"[10752, 28, 18]"
False,/wbQa0EnWUyRzQ5d1pHLNRlmsCUP.jpg,,,,,244786,,,en,Whiplash,"Under the direction of a ruthless instructor, a talented young drummer begins to pursue perfection at any cost, even his humanity.",19.354,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,,,2014-10-10,,,,,,Whiplash,False,8.374,16405,"[18, 10402, 53]"
False,/2w4xG178RpB4MDAIfTkqAuSJzec.jpg,,,,,11,,,en,Star Wars,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,19.3475,/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,,,1977-05-25,,,,,,Star Wars,False,8.201,22053,"[12, 28, 878]"
False,/g7CHF8gTLGooTbP4GznIGwaqAGL.jpg,,,,,354912,,,en,Coco,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.",19.3257,/6Ryitt95xrO8KXuqRGm1fUuNwqF.jpg,,,2017-10-27,,,,,,Coco,False,8.198,20748,"[10751, 16, 10402, 12]"
False,/cGbPBHKSFO7hSIjxkb3KOaGdOep.jpg,,,,,967941,,,en,Wicked: For Good,"As an angry mob rises against the Wicked Witch, Glinda and Elphaba will need to come together one final time. With their singular friendship now the fulcrum of their futures, they will need to truly see each other, with honesty and empathy, if they are to change themselves, and all of Oz, for good.",19.3012,/si9tolnefLSUKaqQEGz1bWArOaL.jpg,,,2025-11-19,,,,,,Wicked: For Good,False,6.635,880,"[14, 12, 10749]"
False,/rj58WQ9ImI0mYDptXdM7euX1Wjt.jpg,,,,,109445,,,en,Frozen,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means.",19.2125,/itAKcobTYGpYT8Phwjd8c9hleTo.jpg,,,2013-11-20,,,,,,Frozen,False,7.249,17419,"[16, 10751, 12, 14]"
False,/3eOINbgRs8WiWfQfViXeuZ3enrs.jpg,,,,,1003596,,,en,Avengers: Doomsday,"The Avengers, Wakandans, Fantastic Four, Thunderbolts, and X-Men all fight against Doctor Doom. Plot TBA.",19.2104,/s2Fkuq0tj7mjAHEdbfQkFkdbeRI.jpg,,,2026-12-16,,,,,,Avengers: Doomsday,False,0.0,0,"[878, 28, 12]"
False,/uIpJPDNFoeX0TVml9smPrs9KUVx.jpg,,,,,574475,,,en,Final Destination Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",19.1678,/6WxhEvFsauuACfv8HyoVX6mZKFj.jpg,,,2025-05-14,,,,,,Final Destination Bloodlines,False,7.054,2702,"[27, 9648]"
False,/34jW8LvjRplM8Pv06cBFDpLlenR.jpg,,,,,429617,,,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",19.1468,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,,,2019-06-28,,,,,,Spider-Man: Far From Home,False,7.396,16755,"[28, 12, 878]"
False,/fPfDB0IHOqvmKIzFP9CA51OOS1N.jpg,,,,,1010755,,,en,The Strangers: Chapter 3,"Tethered by a frightening conclusion, Maya and the Strangers are locked on an unavoidable, unforgiving collision course — a showdown that proves they’re far from strangers now.",19.1086,/yPHwX78mcwJw3I6YOJ9qh2wQBFr.jpg,,,2026-02-05,,,,,,The Strangers: Chapter 3,False,5.509,56,"[27, 53]"
False,/kzeBfhXMRWiykBsqoL3UbfaM0S.jpg,,,,,1035259,,,en,The Naked Gun,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",19.0944,/rwla9vqzrKVVKVKiOuROTIXGsxj.jpg,,,2025-07-30,,,,,,The Naked Gun,False,6.366,1535,"[28, 35, 80]"
False,/rvtdN5XkWAfGX6xDuPL6yYS2seK.jpg,,,,,414906,,,en,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",18.8447,/74xTEgt7R36Fpooo50r9T25onhq.jpg,,,2022-03-01,,,,,,The Batman,False,7.657,11702,"[80, 9648, 53]"
