adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/5A9odXi2heuNPyLH2nKToa8pKYZ.jpg,,0,"[{'id': 16, 'name': 'Animation'}]",https://www.kickstarter.com/projects/glnc/scp-gallionic,1641824,tt40147668,"['NL', 'US']",en,SCP:GALLIONIC,An animated short set in the SCP universe following a breach and the effects it has on two siblings working within.,0.2032,,"[{'id': 290393, 'logo_path': None, 'name': 'SOEM STUDIOS', 'origin_country': ''}, {'id': 290394, 'logo_path': None, 'name': 'FUNGI PICTURES', 'origin_country': ''}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2028-06-30,0,20,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,"A choice is guaranteed, to choose is not.",SCP:GALLIONIC,False,0.0,0
False,,,0,"[{'id': 16, 'name': 'Animation'}]",,1364797,tt33549695,['US'],en,Dynamic Duo,Follow the early days of Dick Grayson and Jason Todd and explore how their friendship becomes tested by their diverging ideas for what their future should be.,1.7896,/byZZQsE933kaBCq6i2yGQnJF6TN.jpg,"[{'id': 184898, 'logo_path': '/iNTsbEgntSUwHmsZ9whiLhm60WB.png', 'name': 'DC Studios', 'origin_country': 'US'}, {'id': 101405, 'logo_path': '/iusVPF9AJD1DiHEWbZEXgn1hpOf.png', 'name': '6th & Idaho Motion Picture Company', 'origin_country': 'US'}, {'id': 240592, 'logo_path': None, 'name': 'Swaybox Studios', 'origin_country': 'US'}, {'id': 257419, 'logo_path': '/hMYPBQ7Pej9gTLRK7nqI3fJvQMQ.png', 'name': 'Warner Bros. Pictures Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-06-29,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,Dynamic Duo,False,0.0,0
False,,,12000000,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",https://www.cuttingedgeanimation.com/projects,1519227,tt33317144,['US'],en,Captain Zero: The Movie,"Haitian-American teenager Xerxes Hughes struggles to balance his life as a student, son, and superhero. But before he can stop a new threat: a homicidal cyber-stalker named W.Z.R.D., he must first silence his inner demon.",0.3685,/cQHTTX5zZTgUCnDXHKydqYcPZPi.jpg,"[{'id': 265120, 'logo_path': None, 'name': 'Cutting Edge Animation', 'origin_country': ''}, {'id': 81273, 'logo_path': None, 'name': 'One Ho Productions', 'origin_country': 'US'}, {'id': 290553, 'logo_path': None, 'name': 'Creative Cypher', 'origin_country': ''}, {'id': 290554, 'logo_path': None, 'name': 'Tatemen Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-06-18,0,113,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,Captain Zero: The Movie,False,0.0,0
False,,"{'id': 468222, 'name': 'The Incredibles Collection', 'poster_path': '/l7GqbzkJwowYRIXAtUz2iCPi64a.jpg', 'backdrop_path': '/6oi6V1O9MJRNnfV8E9JMntmFqBD.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,1327821,tt33088418,['US'],en,Incredibles 3,The third installment in the Incredibles franchise. Plot TBA,7.5138,/7V4YyTRN1bNWcDSeB61pPygcdrj.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-06-16,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,Showtime!,Incredibles 3,False,0.0,0
False,,"{'id': 1425038, 'name': 'The Wizard of the Emerald City Collection', 'poster_path': '/9CiCI0nUobEnz3eiRo5JtbhyzCF.jpg', 'backdrop_path': None}",0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",,1615789,tt39394900,['RU'],ru,Волшебник Изумрудного города. Возвращение домой,"A continuation of the musical story ""The Wizard of Oz. Ellie and Her Friends."" Despite all the difficulties and adversity, the brave little girl Ellie achieved the impossible—defeated evil and returned home.",0.3537,,"[{'id': 3419, 'logo_path': '/byrxE2pJD9JLyBCIzyK0pYVanyG.png', 'name': 'Central Partnership', 'origin_country': 'RU'}, {'id': 104485, 'logo_path': None, 'name': 'CGF Films', 'origin_country': 'RU'}, {'id': 21179, 'logo_path': None, 'name': 'Kinoslovo', 'origin_country': 'RU'}, {'id': 76049, 'logo_path': '/tam9pIV4QK1ZPwdxBgtVkK1WTYC.png', 'name': 'Cinema Foundation of Russia', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2028-06-01,0,0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Planned,,Волшебник Изумрудного города. Возвращение домой,False,0.0,0
False,,"{'id': 1504372, 'name': 'Lilo & Stitch (Live-Action) Collection', 'poster_path': '/ircyMQMWf2crlsIykVoBUpeo3B.jpg', 'backdrop_path': '/g4uH9acht2dhW2rUCxmzLO1s3Fi.jpg'}",0,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}]",,1504349,tt37452825,['US'],en,Lilo & Stitch 2,The second instalment in the live-action adaptation franchise. Plot TBA.,1.6411,/4AtxkITOlRUQaiVa3rS1OZvZLkA.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-05-26,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,Lilo & Stitch 2,False,0.0,0
False,,"{'id': 1733, 'name': 'The Mummy Collection', 'poster_path': '/x5ZQsM90h4jmvDelgbCwPjcOn1s.jpg', 'backdrop_path': '/nm2pU4RJ2vR61vYh93QmqeMPpr1.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",https://www.universalpictures.com/movies/the-mummy-franchise,1574840,tt22408968,['US'],en,The Mummy 4,The next installment in The Mummy franchise. Plot TBA.,2.1352,/ihR2uqtz5Gn37g5gIZ2SEO2n6N1.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 126588, 'logo_path': '/cNhOITS96oOV7SCgUHxvZlWRecx.png', 'name': 'Radio Silence', 'origin_country': 'US'}, {'id': 130448, 'logo_path': '/yHWTTGKbOGZKUd1cp6l3uLyDeiv.png', 'name': 'Project X Entertainment', 'origin_country': 'US'}, {'id': 124634, 'logo_path': '/psPuEpFeqqykCaNecpCq7K8Qsro.png', 'name': 'Hivemind', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-05-19,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,,The Mummy 4,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,1597817,,"['IT', 'ES']",en,Headout,Future film based on the life of Maria Goretti.,0.0719,/xQzicS5SesBbd86ySg44xyGBGns.jpg,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2028-05-12,0,102,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Planned,,Headout,False,0.0,0
False,/wmPl2h0yHzxWxz9DFo0Dcmfuj17.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 37, 'name': 'Western'}]",https://reelsonata.com/the-silver-bandits,1566914,,['US'],en,The Silver Bandits,"Two cowboys, both former outlaws, are forced to find their way home after their camp is raided by the Dust Devils. On their journey to a new camp in Arizona, they must evade both the law and the Dust Devils across Colorado.",0.1803,/uhLjwIbZx4UzxwplY2oR6KxDkk7.jpg,"[{'id': 280103, 'logo_path': None, 'name': 'Reel Sonata', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-04-21,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,Some men run from their past… Others ride straight into it.,The Silver Bandits,False,0.0,0
False,,,0,"[{'id': 16, 'name': 'Animation'}]",,1597786,,['US'],en,Untitled Illumination Film,An upcoming animated feature film from Illumination Entertainment. Plot TBA.,0.2086,,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 6704, 'logo_path': '/fOG2oY4m1YuYTQh4bMqqZkmgOAI.png', 'name': 'Illumination', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-04-18,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,,Untitled Illumination Film,False,0.0,0
False,/puaTNjQQ1B0NHxlpez5Q63fweYI.jpg,"{'id': 1247612, 'name': 'The Beatles: A Four Film Cinematic Event', 'poster_path': '/bwPsu5uVN3F0sTIVOCBDvH0HhjB.jpg', 'backdrop_path': '/mGf37OPCcdeXd7IALvytpZ2E0O.jpg'}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,1247606,tt31419915,['US'],en,The Beatles: Ringo,"One of four biopics, focusing on individual members of The Beatles, this one telling the story of the group from the perspective of Ringo Starr.",1.405,/ovDjgp1ZBDvLY3Yrh6s7qS8Zxgy.jpg,"[{'id': 34, 'logo_path': '/mtp1fvZbe4H991Ka1HOORl572VH.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 1522, 'logo_path': '/8uaoEVgNxFH0R94O53gUiByahVr.png', 'name': 'Neal Street Productions', 'origin_country': 'GB'}, {'id': 3797, 'logo_path': '/pG2RaiOwELHvPJnjrPUbwzkTTxc.png', 'name': 'Apple Corps', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-04-05,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,,The Beatles: Ringo,False,0.0,0
False,/haiHFupunCnY86sKpFYJgr8OsQr.jpg,"{'id': 1247612, 'name': 'The Beatles: A Four Film Cinematic Event', 'poster_path': '/bwPsu5uVN3F0sTIVOCBDvH0HhjB.jpg', 'backdrop_path': '/mGf37OPCcdeXd7IALvytpZ2E0O.jpg'}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,1247605,tt31419913,['US'],en,The Beatles: Paul,"One of four biopics, focusing on individual members of The Beatles, this one telling the story of the group from the perspective of Paul McCartney.",0.9881,/cT39aUoRyitmhbB45w5UFKhBRIW.jpg,"[{'id': 34, 'logo_path': '/mtp1fvZbe4H991Ka1HOORl572VH.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 3797, 'logo_path': '/pG2RaiOwELHvPJnjrPUbwzkTTxc.png', 'name': 'Apple Corps', 'origin_country': 'GB'}, {'id': 1522, 'logo_path': '/8uaoEVgNxFH0R94O53gUiByahVr.png', 'name': 'Neal Street Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-04-05,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,The Beatles: Paul,False,0.0,0
False,/tpO0FHe3aVPY5cvrduduUsiRfpQ.jpg,"{'id': 1247612, 'name': 'The Beatles: A Four Film Cinematic Event', 'poster_path': '/bwPsu5uVN3F0sTIVOCBDvH0HhjB.jpg', 'backdrop_path': '/mGf37OPCcdeXd7IALvytpZ2E0O.jpg'}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,1247603,tt31419914,['US'],en,The Beatles: George,"One of four biopics, focusing on individual members of The Beatles, this one telling the story of the group from the perspective of George Harrison.",1.1812,/8CYUp3jCSc86WvkLRGAQcepImeV.jpg,"[{'id': 34, 'logo_path': '/mtp1fvZbe4H991Ka1HOORl572VH.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 1522, 'logo_path': '/8uaoEVgNxFH0R94O53gUiByahVr.png', 'name': 'Neal Street Productions', 'origin_country': 'GB'}, {'id': 3797, 'logo_path': '/pG2RaiOwELHvPJnjrPUbwzkTTxc.png', 'name': 'Apple Corps', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-04-05,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,The Beatles: George,False,0.0,0
False,/eBvO13N6NrVZHHKJzW1yqK4YgnL.jpg,"{'id': 1247612, 'name': 'The Beatles: A Four Film Cinematic Event', 'poster_path': '/bwPsu5uVN3F0sTIVOCBDvH0HhjB.jpg', 'backdrop_path': '/mGf37OPCcdeXd7IALvytpZ2E0O.jpg'}",100000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,1247601,tt31419912,['US'],en,The Beatles: John,"One of four biopics, focusing on individual members of The Beatles, this one telling the story of the group from the perspective of John Lennon.",1.3752,/lx8XZ4HvfEZd82M2YuJUy6qNSUR.jpg,"[{'id': 34, 'logo_path': '/mtp1fvZbe4H991Ka1HOORl572VH.png', 'name': 'Sony Pictures', 'origin_country': 'US'}, {'id': 3797, 'logo_path': '/pG2RaiOwELHvPJnjrPUbwzkTTxc.png', 'name': 'Apple Corps', 'origin_country': 'GB'}, {'id': 1522, 'logo_path': '/8uaoEVgNxFH0R94O53gUiByahVr.png', 'name': 'Neal Street Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-04-05,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,The Beatles: John,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,1488743,,['US'],en,The Chosen: Resurrection,The seventh season premiere of the popular Biblical television series following Jesus' crucifixion and His Resurrection will be theatrically released in 2028.,0.9491,,"[{'id': 254639, 'logo_path': '/n3pI0U0pXZjESr0WlLeqZxZnxp0.png', 'name': '5&2 Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-03-31,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,The Chosen: Resurrection,False,0.0,0
False,,"{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/zOCnMPoUxgJK1RFPfN4PcnT16gr.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",https://www.universalpictures.com/movies/fast-forever,755679,tt27550022,['US'],en,Fast Forever,The eleventh and final installment in The Fast Saga. Plot TBA.,11.5609,/xaRzhQZ3zK5lN6vEetG8PD17KPF.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 1225, 'logo_path': '/rIxhJMR7oK8b2fMakmTfRLY2TZv.png', 'name': 'One Race', 'origin_country': 'US'}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 34530, 'logo_path': '/5gUhbUIVYd94aIhHJJFMfBxkD0.png', 'name': 'Perfect Storm Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-03-17,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,Fast Forever,False,0.0,0
False,/AhsnZVhIyaRSEuUBPLvmyxMCMlu.jpg,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",,748865,tt13397896,['US'],en,"Oh, the Places You'll Go!","A globetrotting animated musical which follows a young adventurer as they journey the joys and heartaches, and the peaks and the valleys of life.",0.9716,/rf0EFUEN4hV41FjaQsbaB274A3g.jpg,"[{'id': 11461, 'logo_path': '/p9FoEt5shEKRWRKVIlvFaEmRnun.png', 'name': 'Bad Robot', 'origin_country': 'US'}, {'id': 180651, 'logo_path': '/qYmXnLachOZkLaVn6UTaMDUpHey.png', 'name': 'Dr. Seuss Enterprises', 'origin_country': 'US'}, {'id': 257419, 'logo_path': '/hMYPBQ7Pej9gTLRK7nqI3fJvQMQ.png', 'name': 'Warner Bros. Pictures Animation', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-03-16,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,,"Oh, the Places You'll Go!",False,0.0,0
False,,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,1647603,tt40502487,['US'],en,Ono Ghost Market,Inspired by Asian myths about supernatural bazaars where the living & dead interact. Plot TBA.,0.5249,,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-03-10,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,Ono Ghost Market,False,0.0,0
False,,,0,"[{'id': 14, 'name': 'Fantasy'}]",,1263361,,['RU'],ru,Садко,,0.3488,,"[{'id': 318, 'logo_path': '/q0UG4oZERwIywJdDPF4lRlvdYGW.png', 'name': 'CTB Film Company', 'origin_country': 'RU'}, {'id': 151871, 'logo_path': None, 'name': 'ID Production', 'origin_country': 'RU'}, {'id': 76049, 'logo_path': '/tam9pIV4QK1ZPwdxBgtVkK1WTYC.png', 'name': 'Cinema Foundation of Russia', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2028-03-08,0,0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Planned,,Sadko,False,0.0,0
False,,,0,[],,1637854,,['BE'],nl,Alleen,,0.0362,/4Mp5hkGugu93tIskGQcD3bIM4Bh.jpg,[],[],2028-02-18,0,0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Planned,,Alleen,False,0.0,0
False,,,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",,1528642,,['LT'],lt,Sugauti vanagą,,0.1197,,[],"[{'iso_3166_1': 'LT', 'name': 'Lithuania'}]",2028-01-13,0,0,[],In Production,,Sugauti vanagą,False,0.0,0
False,,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",http://schnoodle.video,1627140,,['US'],en,BITROT™,AKA ROACH™ II,0.1106,,"[{'id': 287971, 'logo_path': None, 'name': 'schnoodle VIDEO', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2028-01-07,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,,BITROT™,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",,1599330,,['FR'],fr,Wilde VS England,,0.519,,"[{'id': 283388, 'logo_path': None, 'name': 'GRAND PICTURES Irlande', 'origin_country': ''}, {'id': 283389, 'logo_path': None, 'name': 'BESIDE Productions Belgique', 'origin_country': ''}, {'id': 283391, 'logo_path': None, 'name': 'LUMIÈRE PROJECT Hongkong', 'origin_country': ''}, {'id': 283392, 'logo_path': None, 'name': 'ARTAK Pictures USA & Luxembourg', 'origin_country': ''}, {'id': 278750, 'logo_path': '/pCnrKvTe9zmaZ1o86qpPeGIh54v.png', 'name': 'RnB! Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2028-01-05,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Planned,,Wilde VS England,False,0.0,0
False,,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",,1643101,,['US'],en,Untitled Feature Baseball Documentary,An upcoming feature-length documentary on one of the most important baseball games every played.,0.1552,,[],[],2028-01-01,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",In Production,,Untitled Feature Baseball Documentary,False,0.0,0
False,,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,1593390,tt37969843,['RU'],ru,Щелкунчик,About writing music for Tchaikovsky's ballet The Nutcracker.,0.4915,,"[{'id': 21179, 'logo_path': None, 'name': 'Kinoslovo', 'origin_country': 'RU'}, {'id': 76049, 'logo_path': '/tam9pIV4QK1ZPwdxBgtVkK1WTYC.png', 'name': 'Cinema Foundation of Russia', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2028-01-01,0,0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Planned,,The Nutcracker,False,0.0,0
False,,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",,1583066,,['RU'],ru,Незнайка,,0.3705,,"[{'id': 1039, 'logo_path': '/vTDwphEW5Ikiqu6UxrRCzhfFcVo.png', 'name': 'Channel One', 'origin_country': 'RU'}, {'id': 42877, 'logo_path': '/15THT1W3NROsbDXPbrcmWFVkrSv.png', 'name': 'Yellow, Black & White', 'origin_country': 'RU'}, {'id': 76049, 'logo_path': '/tam9pIV4QK1ZPwdxBgtVkK1WTYC.png', 'name': 'Cinema Foundation of Russia', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2028-01-01,0,0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Planned,,Dunno,False,0.0,0
False,,,0,"[{'id': 14, 'name': 'Fantasy'}]",,1554140,tt38518184,['UA'],uk,Мавка. Справжній міф 2,"An expansion of the Mavka universe and a continuation of the romantic fantasy Mavka. A Real Myth, featuring some of the heroes and heroines from the first part.",0.295,,"[{'id': 21652, 'logo_path': '/o5qeK1nhECoVkuIxMO4T6yBYqwX.png', 'name': 'FILM.UA Group', 'origin_country': 'UA'}]","[{'iso_3166_1': 'UA', 'name': 'Ukraine'}]",2027-12-31,0,0,"[{'english_name': 'Ukrainian', 'iso_639_1': 'uk', 'name': 'Український'}]",In Production,,Mavka. A Real Myth 2,False,0.0,0
False,,,0,[],,1418003,,[],en,808,An overview of RTV towers in Poland,0.0071,,[],[],2027-12-31,0,0,[],Planned,,808,False,0.0,0
False,,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,1418000,,['PL'],en,Zatrucie Rodziny,A family suffers a sudden poisoning and an intruder breaks in,0.1551,,[],[],2027-12-31,0,0,"[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski'}]",Planned,,A Family Getting Sick,False,0.0,0
False,,,0,[],,1417593,,['PL'],en,Deconstruction of Art History,"All sciences emerge from two questions. History is not science but a field of knowledge. It caused a tragedy of projection and coping of Hegel and his students, leading to a fascinating mistake; art history.",0.0338,,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2027-12-31,0,0,[],Planned,,Deconstruction of Art History,False,0.0,0
False,,,0,[],,1417592,,['PL'],en,A World Without Trees,"A group of pirates spend their nights and days at the sea. They are children of famous architects. To kill time, they sleep, play games, take Benadryl and snort amphetamine",0.0352,,[],[],2027-12-31,0,0,[],Planned,,A World Without Trees,False,0.0,0
False,,,2000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,1308261,,['GB'],en,Untitled Leave Me Alone Sequel,The upcoming sequel to the 2022 horror film 'Leave Me Alone'.,0.1532,,"[{'id': 239623, 'logo_path': None, 'name': 'DLC Studios', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2027-12-31,0,0,[],Planned,"Friendship brought them together, friendship will tear them apart.",Untitled Leave Me Alone Sequel,False,0.0,0
False,,,2000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.vacancyvisionsproductions.com,1299747,,['US'],en,"""I Don't Wanna Do This Anymore""","Reese finds herself in the desert after a party when her drunken girlfriend hurts someone. When she wakes up, they are preparing for the same party. The time is ticking to solve the time loop, while those around her become increasingly beaten and broken, mentally and physically.",0.3461,/jgjP3Lv2qPnnpKyV8TLZmPMN3bQ.jpg,"[{'id': 200204, 'logo_path': None, 'name': 'Vacancy Visions Productions', 'origin_country': ''}, {'id': 200205, 'logo_path': None, 'name': 'Scream Soda Inc.', 'origin_country': ''}, {'id': 246638, 'logo_path': None, 'name': 'Morpho Studios', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2027-12-31,0,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,No do-overs... Not this time.,"""I Don't Wanna Do This Anymore""",False,0.0,0
False,,,0,[],,1214974,,['GB'],en,Untitled,The rumoured project by Brandon Gupta.,0.0743,,"[{'id': 289893, 'logo_path': None, 'name': 'Frameatic Studios', 'origin_country': ''}]",[],2027-12-27,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Rumored,,Untitled,False,0.0,0
False,,,90000000,"[{'id': 35, 'name': 'Comedy'}]",,1601898,tt39570048,['US'],en,Untitled Nancy Meyers Film,"A filmmaker and producer who were once romantic and creative partners reunite years after their breakup to make a new movie together, navigating their complicated relationship while dealing with volatile stars on their high-stakes production.",0.8599,,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 735, 'logo_path': None, 'name': 'Waverly Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2027-12-25,0,0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Planned,,Untitled Nancy Meyers Film,False,0.0,0
